CODIGO_OSINERG,DIRECCION,DISTRITO,direccion_consultada,lat,lon,pase,osm_class,osm_type,display_name
18861,"SUB. LOTE N° 1, DE LA PARCELA 60, COOPERATIVA AGRARIA DE USUARIOS MARIA PARADO DE BELLIDO - KM. 28 CARRETERA LIMA- CANTA",CARABAYLLO,"SUB. LOTE 1, DE LA PARCELA 60, CARABAYLLO, LIMA, PERU",,,0,,,
18863,CRUCE DE LA AV. 26 DE NOVIEMBRE Nº 2683 Y JR. MOCHE - AA. HH. VIRGEN DE LOURDES,VILLA MARIA DEL TRIUNFO,"AV. 26 DE NOVIEMBRE 2683, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.168708,-76.918667,2,highway,secondary,"Avenida 26 de Noviembre, Virgen de Lourdes, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15818, Perú"
18864,AV. PACHACUTEC N° 3601,VILLA MARIA DEL TRIUNFO,"AV. PACHACUTEC 3601, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.166682,-76.951861,1,highway,primary,"Avenida Pachacútec, Villa Jardín, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15809, Perú"
18865,ESQUINA AV. TUPAC AMARU N° 4902 CON AV. FRANCISCO BOLOGNESI,COMAS,"AV. TUPAC AMARU 4902, COMAS, LIMA, PERU",-11.923044,-77.042495,2,highway,tertiary,"Avenida Túpac Amaru, Villa Oropeza, Año Nuevo, Comas, Lima, Lima Metropolitana, Lima, 15326, Perú"
18866,CARRETERA PANAMERICANA SUR KM. 17 AA.HH. LAS BRISAS,SAN JUAN DE MIRAFLORES,"CARRETERA PANAMERICANA SUR KM. 17, SAN JUAN DE MIRAFLORES, LIMA, PERU",-12.207208,-76.974195,1,building,yes,"Nexcom S.A.C, Km. 17.2 V.E.S, Carretera Panamericana Sur, Las Brisas de Villa, Villa El Salvador, Lima, Lima Metropolitana, Lima, 15829, Perú"
18868,CALLE PURUCHUCO ESQ. CON HATUN COLLA MZ. M LT. 2 URB. MANGOMARCA BAJA,SAN JUAN DE LURIGANCHO,"CALLE PURUCHUCO ESQ. CON HATUN COLLA MZ. M LT. 2, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
18869,AV. DE LAS AMERICAS ESQUINA CON AV. PARINACOCHAS N° 1683,LA VICTORIA,"AV. DE LAS AMERICAS ESQUINA CON AV. PARINACOCHAS 1683, LA VICTORIA, LIMA, PERU",,,0,,,
18871,"AV. PRIMAVERA N° 1095, ESQUINA CON CALLE CANARIAS N° 101",SAN BORJA,"AV. PRIMAVERA 1095, SAN BORJA, LIMA, PERU",-12.11132,-76.993491,2,highway,primary,"Avenida Primavera, El Bosque Etapa Dos, San Borja, Lima, Lima Metropolitana, Lima, 15037, Perú"
18872,"AV. COLONIAL N° 140, 160, 164, 178, ESQUINA CON JR. HUAROCHIRI N° 591",LIMA,"AV. COLONIAL 140, LIMA, LIMA, PERU",-12.0463,-77.043591,2,place,house,"140, Avenida Óscar Raimundo Benavides, Lima, Lima Metropolitana, Lima, 15082, Perú"
18873,"AV. LIMA ESQ. CALLE LA PAZ, URB. LOS PORTALES DE PACHACAMAC",PACHACAMAC,"AV. LIMA ESQ. CALLE LA PAZ, PACHACAMAC, LIMA, PERU",,,0,,,
18875,"AV. NESTOR GAMBETTA S/N LOTIZACION LEONCIO PRADO, MZ. F, LOTE 83",PUENTE PIEDRA,"AV. NESTOR GAMBETTA LOTIZACION LEONCIO PRADO, MZ. F, LOTE 83, PUENTE PIEDRA, LIMA, PERU",,,0,,,
18877,AV. ANGELICA GAMARRA MZ. I LT. 11-C  SAN MARTIN DE PORRES,SAN MARTIN DE PORRES,"AV. ANGELICA GAMARRA, SAN MARTIN DE PORRES, LIMA, PERU",-12.00852,-77.086604,3,highway,tertiary,"Avenida Angélica Gamarra, Urbanización Antares, Garagay, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15108, Perú"
18878,"AV. ALAMEDA LOS HORIZONTES N° 1070, URB. LOS CEDROS",CHORRILLOS,"AV. ALAMEDA LOS HORIZONTES 1070, CHORRILLOS, LIMA, PERU",-12.204122,-77.008031,1,highway,secondary,"Avenida Alameda Los Horizontes, La Encantada de Villa, Los Cedros, Chorrillos, Lima, Lima Metropolitana, Lima, 15067, Perú"
18879,AV. CAMINO REAL N° 1298,SAN ISIDRO,"AV. CAMINO REAL 1298, SAN ISIDRO, LIMA, PERU",-12.102403,-77.038499,1,highway,secondary,"Avenida Camino Real, El Rosario, San Isidro, Lima, Lima Metropolitana, Lima, 15073, Perú"
18881,AV. VENEZUELA N° 2180 ESQ. CON EL JR. YUNGAY,LIMA,"AV. VENEZUELA 2180, LIMA, LIMA, PERU",-12.056356,-77.06258,2,amenity,fuel,"Energigas, 2180, Avenida República de Venezuela, Cata, Mirones, Lima, Lima Metropolitana, Lima, 15082, Perú"
18882,"AV. TUPAC AMARU, ESQ. AV. TOMAS VALLE",INDEPENDENCIA,"AV. TUPAC AMARU, INDEPENDENCIA, LIMA, PERU",-12.005548,-77.054007,3,highway,primary,"Avenida Túpac Amaru, Urbanización Mesa Redonda, El Ermitaño, Independencia, Lima, Lima Metropolitana, Lima, 15028, Perú"
18883,"AV. BOLIVAR N° 330, ESQ. AV. DEL RIO",PUEBLO LIBRE,"AV. BOLIVAR 330, ESQ. AV. DEL RIO, PUEBLO LIBRE, LIMA, PERU",-12.07245,-77.066503,1,highway,secondary,"Avenida Simón Bolivar, Pueblo Libre, Lima, Lima Metropolitana, Lima, 15084, Perú"
19933,ESQ. AV. ARGENTINA CON JR. VENEZUELA,CALLAO,"ESQ. AV. ARGENTINA CON JR. VENEZUELA, CALLAO, LIMA, PERU",,,0,,,
19942,ESQ. AV. SEPARADORA INDUSTRIAL N° 809,ATE,"AV. SEPARADORA INDUSTRIAL 809, ATE, LIMA, PERU",-12.064337,-76.971605,2,highway,tertiary,"Avenida Separadora Industrial, Ate, Lima, Lima Metropolitana, Lima, 15008, Perú"
19943,AV. METROPOLITANA MZ. J LOTE 42 B URB. TILDA,ATE,"AV. METROPOLITANA, ATE, LIMA, PERU",-12.030149,-76.927522,3,highway,primary,"Avenida Metropolitana, Antiguo Mercado Ceres, Vitarte, Ate, Lima, Lima Metropolitana, Lima, 15498, Perú"
19944,AV. REPUBLICA DE VENEZUELA N° 1315,BREÑA,"AV. REPUBLICA DE VENEZUELA 1315, BREÑA, LIMA, PERU",-12.054623,-77.043649,1,highway,secondary,"Avenida República de Venezuela, Huerta La Virreyna, Chacra Colorada, Breña, Lima, Lima Metropolitana, Lima, 15082, Perú"
19945,AV. OSCAR R. BENAVIDES N° 1380,LIMA,"AV. OSCAR R. BENAVIDES 1380, LIMA, LIMA, PERU",-11.874112,-77.013277,1,highway,residential,"Jirón Mariscal R. Benavides Este, AH El Paraiso, El Progreso, Carabayllo, Lima, Lima Metropolitana, Lima, 15321, Perú"
19946,"CARRETERA CENTRAL N° 1670 KM. 21.75, SECTOR PAMPA DE MORON",CHACLACAYO,"CARRETERA. CENTRAL 1670, CHACLACAYO, LIMA, PERU",-11.982741,-76.800024,2,highway,trunk,"Carretera Central, Asociación Huascarán, Villa Rica, Chaclacayo, Lima, Lima Metropolitana, Lima, 15476, Perú"
19947,"AV. PUNO N° 2383, ESQ. CALLE DIAMANTE",COMAS,"AV. PUNO 2383, COMAS, LIMA, PERU",-11.954782,-77.045775,2,highway,tertiary,"Avenida Puno, Cerro Sinai, Comas, Lima, Lima Metropolitana, Lima, 15312, Perú"
19948,AV. PRIMERO DE MAYO N° 3090,EL AGUSTINO,"AV. PRIMERO DE MAYO 3090, EL AGUSTINO, LIMA, PERU",,,0,,,
19949,AV. GERARDO UNGER N° 3301 ESQ. CON JR. RUFINO MACEDO,INDEPENDENCIA,"AV. GERARDO UNGER 3301, INDEPENDENCIA, LIMA, PERU",-12.004731,-77.05448,2,highway,primary,"Avenida Túpac Amaru, Urbanización Mesa Redonda, El Ermitaño, Independencia, Lima, Lima Metropolitana, Lima, 15028, Perú"
19952,ESQUINA DE AV. SAN LUIS CON PABLO PATRÓN  120 URB. SAN PABLO,LA VICTORIA,"ESQUINA DE AV. SAN LUIS CON PABLO PATRÓN 120, LA VICTORIA, LIMA, PERU",,,0,,,
19954,AV. MANCO CAPAC N° 693,LA VICTORIA,"AV. MANCO CAPAC 693, LA VICTORIA, LIMA, PERU",-12.074263,-77.027865,1,highway,primary,"Avenida Manco Cápac, Matute, La Victoria, Lima, Lima Metropolitana, Lima, 15046, Perú"
19956,ESQ. AV. ZORRITOS S/N. CON MIGUEL BAQUERO N° 498,LIMA,"ESQ. AV. ZORRITOS. CON MIGUEL BAQUERO 498, LIMA, LIMA, PERU",,,0,,,
19958,AV. ARENALES N° 881. ESQUINA EMILIO FERNANDEZ,LIMA,"AV. ARENALES 881, LIMA, LIMA, PERU",-12.213832,-76.879355,2,highway,residential,"Avenida Arenales, Pachacámac, Quebrada Verde, Pachacámac, Lima, Lima Metropolitana, Lima, 15822, Perú"
19960,JR. INDEPENDENCIA MZ.18 LOTES 1 Y 2 SAN PEDRO DE LURIN KM 39.5,LURIN,"JR. INDEPENDENCIA MZ.18 LOTES 1 Y 2 SAN PEDRO DE LURIN KM 39.5, LURIN, LIMA, PERU",,,0,,,
19963,AV. DEL EJERCITO N° 290,MIRAFLORES,"AV. DEL EJERCITO 290, MIRAFLORES, LIMA, PERU",-12.111601,-77.049975,1,highway,secondary,"Avenida Del Ejército, Miraflores, Lima, Lima Metropolitana, Lima, 15027, Perú"
19964,CARRETERA CIENEGUILLA (AV. LA MOLINA) KM. 11.5 Y DESVIO A MANCHAY URB. MUSA,PACHACAMAC,"CARRETERA CIENEGUILLA KM. 11.5 Y DESVIO A MANCHAY, PACHACAMAC, LIMA, PERU",,,0,,,
19966,"AV. LA MARINA N° 325, ESQ. JR. TORRE TAGLE",PUEBLO LIBRE,"AV. LA MARINA 325, PUEBLO LIBRE, LIMA, PERU",-12.085202,-77.064383,2,highway,primary,"Avenida de La Marina, Pueblo Libre, Lima, Lima Metropolitana, Lima, 15084, Perú"
19967,"CALLE SAN MARTIN MZ. E3, LOTE 2 - EL DORADO",PUENTE PIEDRA,"CALLE. SAN MARTIN, PUENTE PIEDRA, LIMA, PERU",-11.871399,-77.074836,3,highway,residential,"Calle San Martin, Urbanización Santo Domingo, Urbanización Augusto Bedoya, Puente Piedra, Lima, Lima Metropolitana, Lima, 15118, Perú"
19968,"AV. LOS PROCERES Nº 199 - 199A, ESQUINA CON JR. GAMARRA",RIMAC,"AV. LOS PROCERES 199, RIMAC, LIMA, PERU",-12.031074,-77.043391,2,highway,residential,"Avenida Los Próceres, Urbanización Villacampa, Rímac, Lima, Lima Metropolitana, Lima, 15102, Perú"
19969,AV. PROCERES DE LA INDEPENDENCIA N° 5324,SAN JUAN DE LURIGANCHO,"AV. PROCERES DE LA INDEPENDENCIA 5324, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.9821,-77.005708,1,highway,primary,"Avenida Fernando Wiesse, San Carlos (II etapa), San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
19972,"AV. SANTA ROSA, MZ. J LOTE 19 URB. LOS ÁLAMOS",SAN JUAN DE LURIGANCHO,"AV. SANTA ROSA, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.989773,-76.996736,3,highway,secondary,"Avenida Santa Rosa de Lima, Agrupación Nueva Esperanza, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15438, Perú"
19973,"AV. EL SOL ESQUINA CON AV. LOS ALAMOS, MZ. E. LOTES 20B Y 20A-1. URB. CANTO GRANDE",SAN JUAN DE LURIGANCHO,"AV. EL SOL ESQUINA CON AV. LOS ALAMOS, MZ. E. LOTES 20B Y 20A-1, SAN JUAN DE LURIGANCHO, LIMA, PERU",,,0,,,
19975,"INTERSECCION AV. CIRCUNVALACION Y CALLE V. MZ. D, LOTES. 3 Y 4, COOP. DE VIVIENDA LA UNION",SAN JUAN DE LURIGANCHO,"AV. CIRCUNVALACION, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.972948,-76.99121,3,highway,residential,"Avenida Circunvalación, Eduardo de la Pinella, Juan Pablo II, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15438, Perú"
19976,"ASENTAMIENTO HUMANO HÉROES DE SAN JUAN - SECTOR 5, MZ. I, LOTE 24",SAN JUAN DE MIRAFLORES,"ASENTAMIENTO HUMANO HÉROES DE SAN JUAN - SECTOR 5, MZ. I, LOTE 24, SAN JUAN DE MIRAFLORES, LIMA, PERU",,,0,,,
19977,AV. JUAN PABLO II N° 1294-1298,SANTIAGO DE SURCO,"AV. JUAN PABLO II 1294, SANTIAGO DE SURCO, LIMA, PERU",-12.096806,-76.964759,2,highway,residential,"Calle Juan Pablo II, Tradiciones Monterrico, Monterrico, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15023, Perú"
19978,AV. DEFENSORES DE LIMA N° 630,SAN JUAN DE MIRAFLORES,"AV. DEFENSORES DE LIMA 630, SAN JUAN DE MIRAFLORES, LIMA, PERU",-12.145274,-76.971812,1,highway,secondary,"Avenida Defensores de Lima, El Brillante, Pamplona, San Juan de Miraflores, Lima, Lima Metropolitana, Lima, 15803, Perú"
19980,AV. SAN JUAN N° 895,SAN LUIS,"AV. SAN JUAN 895, SAN LUIS, LIMA, PERU",-12.074554,-76.99894,1,highway,tertiary,"Avenida San Juan, La Viña, San Luis, Lima, Lima Metropolitana, Lima, 15019, Perú"
19981,INTERSECCION DE LA AUTOPISTA CANTA CALLAO Y LA AV. CARLOS IZAGUIRRE,SAN MARTIN DE PORRES,"AV. CARLOS IZAGUIRRE, SAN MARTIN DE PORRES, LIMA, PERU",-11.990966,-77.093744,3,amenity,place_of_worship,"Iglesia Cristiana Pentecostal del Peru, Avenida Carlos Alberto Izaguirre, Santa Rosa, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15109, Perú"
19982,AV. UNIVERSITARIA NORTE N° 2901,SAN MARTIN DE PORRES,"AV. UNIVERSITARIA NORTE 2901, SAN MARTIN DE PORRES, LIMA, PERU",-11.985629,-77.079446,1,highway,primary,"Avenida Universitaria, Urbanización Rosario del Norte, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15301, Perú"
19983,AV. TUPAC AMARU N° 1453,SAN MARTIN DE PORRES,"AV. TUPAC AMARU 1453, SAN MARTIN DE PORRES, LIMA, PERU",-12.026711,-77.065364,1,highway,residential,"Avenida Tupac Amaru, Perú 1ra Zona, San Martín de Porres, Lima, Lima Metropolitana, Lima, 15101, Perú"
19984,AV. ELMER FAUCETT N° 477-481 ESQ. CALLE HIDALGO  URB.MARANGA,SAN MIGUEL,"AV. ELMER FAUCETT 477, SAN MIGUEL, LIMA, PERU",-12.065899,-77.097248,2,highway,primary,"Avenida Elmer Faucett, Maranga 5, San Miguel, Lima, Lima Metropolitana, Lima, 06011, Perú"
19985,AV. RAFAEL ESCARDO N° 250,SAN MIGUEL,"AV. RAFAEL ESCARDO 250, SAN MIGUEL, LIMA, PERU",-12.067298,-77.093089,1,highway,tertiary,"Avenida Rafael Escardó, Residencial Callao, San Miguel, Lima, Lima Metropolitana, Lima, 15087, Perú"
19986,"AV. ALTO HUANCARAY MZ. B LTE. 6, ASOCIACION DE VIVIENDA SAN CARLOS",SANTA ANITA,"AV. ALTO HUANCARAY, SANTA ANITA, LIMA, PERU",-12.039151,-76.957338,3,highway,primary,"Avenida Huancaray, Santa Anita, Lima, Lima Metropolitana, Lima, 15009, Perú"
19988,"AV. HUANCARAY MZ. A-6, LOTES DEL 44 AL 47, URB. LAS FLORES",SANTA ANITA,"AV. HUANCARAY, SANTA ANITA, LIMA, PERU",-12.036877,-76.951613,3,highway,primary,"Avenida Huancaray, Santa Anita, Lima, Lima Metropolitana, Lima, 15009, Perú"
19989,AV. TOMAS MARSANO Nº 4080 ESQUINA CON AV. SURCO,SANTIAGO DE SURCO,"AV. TOMAS MARSANO 4080, SANTIAGO DE SURCO, LIMA, PERU",-12.127433,-77.00194,2,highway,primary,"Avenida Tomás Marsano, Canupus, Higuereta, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15038, Perú"
19990,MZ. N LOTE 5 GRUPO 20 SECTOR 1 ESQ. CON AV. MICAELA BASTIDAS,VILLA EL SALVADOR,"AV. MICAELA BASTIDAS, VILLA EL SALVADOR, LIMA, PERU",-12.199863,-76.951349,3,highway,tertiary,"Avenida Micaela Bastidas, Sector 1, Villa El Salvador, Lima, Lima Metropolitana, Lima, 15829, Perú"
19991,"AV PACHACUTEC Nº 6587 MZ D LOTES N° 14,16, 18, 19 SANTA ROSA DE TABLADA DE LURIN",VILLA MARIA DEL TRIUNFO,"AV. PACHACUTEC 6587, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.162988,-76.955021,2,highway,primary,"Avenida Pachacútec, Villa Jardín, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15809, Perú"
19993,"CALLE SAN MARTIN DE PORRAS N° 413  MZ. 191, LOTES 18 Y 1 ETAPA V, PP.JJ. JOSE CARLOS MARIATEGUI",VILLA MARIA DEL TRIUNFO,"CALLE SAN MARTIN DE PORRAS 413 MZ. 191, LOTES 18 Y 1, VILLA MARIA DEL TRIUNFO, LIMA, PERU",,,0,,,
19994,"MZ. C, LOTE 1, GRUPO RESIDENCIAL N° 3, PUEBLO JOVEN NUEVO PROGRESO (AV. PACHACUTEC N° 8035)",VILLA MARIA DEL TRIUNFO,"MZ. C, LOTE 1, GRUPO RESIDENCIAL 3, PUEBLO JOVEN NUEVO PROGRESO, VILLA MARIA DEL TRIUNFO, LIMA, PERU",,,0,,,
20124,"AV. A SUR CALLE 1 Y CALLE 2, RESIDENCIAL VILLA HERMOSA DE HUAYCAN",ATE,"AV. A SUR CALLE 1 Y CALLE 2, RESIDENCIAL VILLA HERMOSA DE HUAYCAN, ATE, LIMA, PERU",,,0,,,
20125,AV. NESTOR GAMBETTA N° 115,CALLAO,"AV. NESTOR GAMBETTA 115, CALLAO, LIMA, PERU",-12.04459,-77.126418,1,highway,primary,"Avenida Coronel Nestor Gambetta, Ramon Castilla, Callao, Lima Metropolitana, Callao, 07001, Perú"
20129,ESQ. AV. RAUL FERRERO CON AV. ALAMEDA DEL CORREGIDOR,LA MOLINA,"ESQ. AV. RAUL FERRERO CON AV. ALAMEDA DEL CORREGIDOR, LA MOLINA, LIMA, PERU",,,0,,,
20130,AV. SANTA ROSA DE LIMA Nº 2091 - URB. LA HUAYRONA,SAN JUAN DE LURIGANCHO,"AV. SANTA ROSA DE LIMA 2091, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.971046,-76.992326,1,highway,secondary,"Avenida Santa Rosa de Lima, Eduardo de la Pinella, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
20876,AV. PROCERES DE LA INDEPENDENCIA N° 3810-A ESQ. JR. LOS SOCIOLOGOS URB. MARISCAL CACERES,SAN JUAN DE LURIGANCHO,"AV. PROCERES DE LA INDEPENDENCIA 3810, SAN JUAN DE LURIGANCHO, LIMA, PERU",-11.9821,-77.005708,2,highway,primary,"Avenida Fernando Wiesse, San Carlos (II etapa), San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15423, Perú"
20980,"AV. QUILCA  S/N CUADRA 11, MZ. E, LT. 29, RESIDENCIAL AEROPUERTO, ESQ. CALLE SATURNO Y NEPTUNO",CALLAO,"AV. QUILCA CUADRA 11, MZ. E, LT. 29, RESIDENCIAL AEROPUERTO, ESQ. CALLE SATURNO Y NEPTUNO, CALLAO, LIMA, PERU",,,0,,,
20982,"AV. UNIVERSITARIA CDRA. 51, ESQUINA CON CALLE A",LOS OLIVOS,"AV. UNIVERSITARIA CDRA. 51, ESQUINA CON CALLE A, LOS OLIVOS, LIMA, PERU",,,0,,,
21001,AV. GUARDIA CIVIL N° 1109 ESQ. CON AV. DEL PARQUE SUR N° 314,SAN ISIDRO,"AV. GUARDIA CIVIL 1109, SAN ISIDRO, LIMA, PERU",-12.1008,-77.013703,2,highway,secondary,"Avenida Guardia Civil, Corpac, San Isidro, Lima, Lima Metropolitana, Lima, 15000, Perú"
21003,AV. MARIA REICHE S/N. CON SEPARADORA INDUSTRIAL - URB. PACHACAMAC,VILLA EL SALVADOR,"AV. MARIA REICHE. CON SEPARADORA INDUSTRIAL, VILLA EL SALVADOR, LIMA, PERU",,,0,,,
21004,ESQ. AV. MIGUEL GRAU Y CALLE 4,ATE,"AV. MIGUEL GRAU, ATE, LIMA, PERU",-12.060772,-76.992833,3,highway,residential,"Avenida Miguel Grau, Valdiviezo, Ate, Lima, Lima Metropolitana, Lima, 15019, Perú"
21006,"AV. LA MARINA Nº 2789 ESQUINA CON AV. RAFAEL ESCARDO, URB MARANGA",SAN MIGUEL,"AV. LA MARINA 2789, SAN MIGUEL, LIMA, PERU",-12.072912,-77.103178,2,highway,secondary,"Avenida de La Marina, Rafael Escardó, San Miguel, Lima, Lima Metropolitana, Lima, 15087, Perú"
21007,ESQ. AV. URUBAMBA CON AV. LOS INGENIEROS,ATE,"ESQ. AV. URUBAMBA CON AV. LOS INGENIEROS, ATE, LIMA, PERU",,,0,,,
21030,"AV. COLECTORA CUADRA 4, MZ. ""A-19"" LOTE 3",SANTA ANITA,"AV. COLECTORA CUADRA 4, SANTA ANITA, LIMA, PERU",-12.04592,-76.9584,2,highway,secondary,"Avenida Colectora Industrial, Santa Anita, Lima, Lima Metropolitana, Lima, 15009, Perú"
21031,ESQ. AV. HUAYLAS N° 600 CON JR. JUSTO NAVEDA N° 121,CHORRILLOS,"AV. HUAYLAS 600, CHORRILLOS, LIMA, PERU",-12.17626,-77.01733,2,highway,primary,"Avenida Defensores del Morro, Chorrillos, Lima, Lima Metropolitana, Lima, 15064, Perú"
21032,AV. GUARDIA CIVIL N° 333,CHORRILLOS,"AV. GUARDIA CIVIL 333, CHORRILLOS, LIMA, PERU",-12.174213,-76.99287,1,highway,secondary,"Avenida Guardia Civil Sur, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú"
21034,"MZ. D, LTS. 3 - 4,  URB. LAS COLINAS 1RA. ETAPA",CALLAO,"MZ. D, LTS. 3 - 4, CALLAO, LIMA, PERU",-11.875222,-77.124133,1,landuse,residential,"Mz 18, Ventanilla, Callao, Lima Metropolitana, Callao, Perú"
21035,"AV. MIGUEL IGLESIAS MZ. J, LT. 8, COOPERATIVA DE VIVIENDA SAN MIGUEL DE APURIMAC",SAN JUAN DE MIRAFLORES,"AV. MIGUEL IGLESIAS, SAN JUAN DE MIRAFLORES, LIMA, PERU",-12.173482,-76.962466,3,highway,secondary,"Avenida Miguel Iglesias, Los Cedros del Sur, San Juan de Miraflores, Lima, Lima Metropolitana, Lima, 15828, Perú"
21036,"AV. GUARDIA CIVIL N° 723 - 709 - 715, ESQUINA CON AV. EL SOL N° 1297 - 1283 - 1275 - 1269, URB. LA CAMPIÑA",CHORRILLOS,"AV. GUARDIA CIVIL 723, CHORRILLOS, LIMA, PERU",-12.17299,-76.991954,2,highway,secondary,"Avenida Guardia Civil Sur, Chorrillos, Lima, Lima Metropolitana, Lima, 15054, Perú"
21038,"AV. TUPAC AMARU, ALTURA KM. 23 CARRETERA CANTA",CARABAYLLO,"AV. TUPAC AMARU, CARABAYLLO, LIMA, PERU",-11.90735,-77.03232,1,highway,trunk,"Avenida Túpac Amaru, Asentamiento Humano 1º de Noviembre, Carabayllo, Lima, Lima Metropolitana, Lima, 15313, Perú"
21052,AV. MARISCAL OSCAR R. BENAVIDES Nº 871 (ANTES: AV. COLONIAL ESQ. AV. TINGO MARIA),LIMA,"AV. MARISCAL OSCAR R. BENAVIDES 871, LIMA, LIMA, PERU",-12.120924,-77.030229,1,highway,secondary,"Avenida Diagonal, Miraflores, Lima, Lima Metropolitana, Lima, 15074, Perú"
21053,AV. GRAN CHIMÚ Nº 1412,SAN JUAN DE LURIGANCHO,"AV. GRAN CHIMÚ 1412, SAN JUAN DE LURIGANCHO, LIMA, PERU",-12.024264,-76.988386,1,amenity,fuel,"Grifo Repsol, 1412, Avenida Gran Chimú, Zárate, San Juan de Lurigancho, Lima, Lima Metropolitana, Lima, 15427, Perú"
21054,"AV. SANTIAGO DE SURCO N° 3291, ESQUINA CON LOS ALAMOS LOTES 4 Y 5 ",SANTIAGO DE SURCO,"AV. SANTIAGO DE SURCO 3291, SANTIAGO DE SURCO, LIMA, PERU",-12.146957,-76.987633,2,highway,primary,"Avenida Santiago de Surco, AA.HH. San Roque, Santiago de Surco, Lima, Lima Metropolitana, Lima, 15029, Perú"
21057,AV. MARCO POLO S/N ESQ. JR. ALBERTO SECADA N* 474,CALLAO,"AV. MARCO POLO ESQ. JR. ALBERTO SECADA N* 474, CALLAO, LIMA, PERU",,,0,,,
21058,"AV. FELIPE MENDIZABAL MZ. K, LTS. 3 Y 4, URB TUNGASUCA",CARABAYLLO,"AV. FELIPE MENDIZABAL, CARABAYLLO, LIMA, PERU",-11.898106,-77.039011,3,highway,residential,"Jirón Felipe Mendizábal, Carabayllo, Lima, Lima Metropolitana, Lima, 15316, Perú"
21096,AV. HEROES DEL ALTO CENEPA MZ. B LOTE 13 URB. CHACRA CERRO,COMAS,"AV. HEROES DEL ALTO CENEPA MZ. B LOTE 13, COMAS, LIMA, PERU",,,0,,,
21163,AV. JOSE CARLOS MARIATEGUI ESQ. CALLE B-8 HUAYCAN,ATE,"AV. JOSE CARLOS MARIATEGUI ESQ. CALLE B-8 HUAYCAN, ATE, LIMA, PERU",,,0,,,
21202,"ESQ. AV. EL SOL CON AV. PASTOR SEVILLA, SECTOR 2, GRUPO 21-A, MZ. ZC, LT. C",VILLA EL SALVADOR,"ESQ. AV. EL SOL CON AV. PASTOR SEVILLA, VILLA EL SALVADOR, LIMA, PERU",,,0,,,
21203,"MZ D, LOTE 2 (INTERSECCION DE AV. CANTA CALLAO Y AV. LOS OLIVOS) ASOCIACION DE VIVIENDA MONTE AZUL",SAN MARTIN DE PORRES,"MZ D, LOTE 2, SAN MARTIN DE PORRES, LIMA, PERU",,,0,,,
21204,AV. UNIVERSITARIA MZ. C LTS. 32 Y 33 URB. SAN EULOGIO,COMAS,"AV. UNIVERSITARIA, COMAS, LIMA, PERU",-11.937545,-77.057914,3,highway,primary,"Avenida Universitaria, Santa Luzmila, Comas, Lima, Lima Metropolitana, Lima, 15314, Perú"
21328,"AV. A Y CALLE 1 MZ. Q-1, LOTE 04, URBANIZACION VENTANILLA ALTA",VENTANILLA,"AV. A Y CALLE 1 MZ. Q-1, LOTE 04, VENTANILLA, LIMA, PERU",,,0,,,
21329,AV. JOSE CARLOS MARIATEGUI N° 3310 ESQ. CON AV. ISIDORO SUAREZ,VILLA MARIA DEL TRIUNFO,"AV. JOSE CARLOS MARIATEGUI 3310, VILLA MARIA DEL TRIUNFO, LIMA, PERU",-12.132935,-76.937718,2,highway,residential,"Avenida José Carlos Mariátegui, Villa Limatambo, San Gabriel Alto, Villa María del Triunfo, Lima, Lima Metropolitana, Lima, 15088, Perú"
21358,"PANAMERICANA SUR KM. 30 - PARCELA B21, PARCELA B21 A1, EX FUNDO SAN PEDRO",LURIN,"PANAMERICANA. SUR KM. 30, LURIN, LIMA, PERU",-12.283332,-76.878411,2,highway,motorway,"Carretera Panamericana Sur, Fundo San José, Lurín, Lima, Lima Metropolitana, Lima, 15823, Perú"
21397,CARRETERA CENTRAL KM. 16.50,ATE,"CARRETERA. CENTRAL KM. 16, ATE, LIMA, PERU",-12.021489,-76.906437,2,highway,primary,"Avenida Nicolás de Ayllón, Vitarte, Ate, Lima, Lima Metropolitana, Lima, 15487, Perú"
